nowcast_date,y_true,y_pred
2019-02-28,2.4895091629069555,3.477032423019409
2019-05-31,3.326711173158259,0.8707157969474792
2019-08-31,4.6528410323638525,0.7327876687049866
2019-11-30,2.7182543872214637,3.6137988567352295
2020-02-29,-5.300247883186415,2.0806665420532227
2020-05-31,-32.81728241610793,-9.265210151672363
2020-08-31,29.902998544979198,0.5449999570846558
2020-11-30,4.508555862817332,2.3723042011260986
2021-02-28,5.544658613895592,11.568904876708984
2021-05-31,6.750285416705282,4.930610179901123
2021-08-31,3.2866716567674814,2.14408540725708
2021-11-30,6.804809235885756,6.3675384521484375
2022-02-28,-1.0204951651815009,1.8285489082336426
2022-05-31,0.6256983803410776,3.094588279724121
2022-08-31,2.877225330117028,3.6046040058135986
2022-11-30,2.7514765401292607,0.9366393089294434
2023-02-28,2.884974679699326,3.094956159591675
2023-05-31,2.503636219206129,2.8058993816375732
2023-08-31,4.5880109584366835,3.3515615463256836
2023-11-30,3.3620596105876643,0.624421238899231
2024-02-29,0.8385657658578793,3.0899524688720703
2024-05-31,3.5263554170946065,0.1013338565826416
2024-08-31,3.2855812596196188,1.1891692876815796
2024-11-30,1.8352819713321367,0.2623136043548584
