step,nowcast_date,epoch,train_loss
0,2018-11-30,1,181.83163452148438
0,2018-11-30,2,115.45085906982422
0,2018-11-30,3,91.7396240234375
0,2018-11-30,4,70.1290267944336
0,2018-11-30,5,70.87431259155274
0,2018-11-30,6,58.01162910461426
0,2018-11-30,7,50.8940315246582
0,2018-11-30,8,45.06246490478516
0,2018-11-30,9,37.836572265625
0,2018-11-30,10,33.76447219848633
0,2018-11-30,11,30.409150886535645
0,2018-11-30,12,29.07826805114746
0,2018-11-30,13,25.33750686645508
0,2018-11-30,14,20.93513927459717
0,2018-11-30,15,15.714346599578857
0,2018-11-30,16,27.90348391532898
0,2018-11-30,17,32.98014125823975
0,2018-11-30,18,28.784590768814088
0,2018-11-30,19,22.43113021850586
0,2018-11-30,20,24.385352849960327
0,2018-11-30,21,31.067537355422974
0,2018-11-30,22,28.98634853363037
0,2018-11-30,23,23.57034993171692
0,2018-11-30,24,19.285274600982667
0,2018-11-30,25,15.51203670501709
0,2018-11-30,26,16.185971450805663
0,2018-11-30,27,17.652125978469847
0,2018-11-30,28,11.750727319717408
0,2018-11-30,29,10.67388391494751
0,2018-11-30,30,13.048979759216309
0,2018-11-30,31,12.034173440933227
0,2018-11-30,32,14.282040119171143
0,2018-11-30,33,17.969624710083007
0,2018-11-30,34,13.46785111427307
0,2018-11-30,35,15.513967871665955
0,2018-11-30,36,18.079184913635252
0,2018-11-30,37,13.625723290443421
0,2018-11-30,38,16.70937285423279
0,2018-11-30,39,13.191200244426728
0,2018-11-30,40,13.30409414768219
0,2018-11-30,41,13.559745407104492
0,2018-11-30,42,14.599179291725159
0,2018-11-30,43,17.696184158325195
0,2018-11-30,44,24.933179664611817
0,2018-11-30,45,21.555216455459593
0,2018-11-30,46,10.7958988904953
0,2018-11-30,47,11.66367597579956
0,2018-11-30,48,12.450005328655243
0,2018-11-30,49,9.520427650213241
0,2018-11-30,50,9.877660131454467
0,2018-11-30,51,10.975748562812806
0,2018-11-30,52,19.018789169192313
0,2018-11-30,53,12.438129270076752
0,2018-11-30,54,10.529894644021988
0,2018-11-30,55,9.787040317058564
0,2018-11-30,56,19.274412965774538
0,2018-11-30,57,14.201301825046539
0,2018-11-30,58,11.622763097286224
0,2018-11-30,59,15.768009054660798
0,2018-11-30,60,8.359147977828979
0,2018-11-30,61,6.148410224914551
0,2018-11-30,62,3.5917205095291136
0,2018-11-30,63,4.60586519241333
0,2018-11-30,64,5.94675977230072
0,2018-11-30,65,3.744817352294922
0,2018-11-30,66,6.980393159389496
0,2018-11-30,67,6.711214053630829
0,2018-11-30,68,2.663169097900391
0,2018-11-30,69,3.292355239391327
0,2018-11-30,70,2.433815211057663
0,2018-11-30,71,2.618529999256134
0,2018-11-30,72,2.406455135345459
0,2018-11-30,73,2.839972770214081
0,2018-11-30,74,2.5195507228374483
0,2018-11-30,75,3.064629864692688
0,2018-11-30,76,3.324247032403946
0,2018-11-30,77,2.2761100828647614
0,2018-11-30,78,3.583759367465973
0,2018-11-30,79,2.2762109696865083
0,2018-11-30,80,2.7087815523147585
0,2018-11-30,81,2.288276565074921
0,2018-11-30,82,2.4154697477817537
0,2018-11-30,83,2.349389672279358
0,2018-11-30,84,2.451064819097519
0,2018-11-30,85,2.241707718372345
0,2018-11-30,86,2.3888230502605436
0,2018-11-30,87,2.113742333650589
0,2018-11-30,88,2.1467045187950133
0,2018-11-30,89,2.430270087718964
0,2018-11-30,90,2.022996073961258
0,2018-11-30,91,2.705881643295288
0,2018-11-30,92,2.130347526073456
0,2018-11-30,93,2.2412182807922365
0,2018-11-30,94,2.0289778113365173
0,2018-11-30,95,2.2372983783483504
0,2018-11-30,96,1.9970701158046722
0,2018-11-30,97,2.5109667778015137
0,2018-11-30,98,1.993663251399994
0,2018-11-30,99,2.2847039818763735
0,2018-11-30,100,2.120955091714859
0,2018-11-30,101,2.1523776710033418
0,2018-11-30,102,1.9310110181570053
0,2018-11-30,103,2.7446312069892884
0,2018-11-30,104,2.2110336303710936
